,date,rating_review,reviews
4251,31-07-2013 ,5.0,"After disembarking a 12 night cruise and getting used to once again finding restaurants in which to eat dinner, we passed this extremely busy place on Saturday afternoon at 2:30pm. We stepped in and saw beautiful tapas being prepared and displayed with stools set up, almost like a sushi bar. At this time of day, there was already a 1 hour wait. Back at our hotel (a 15 minute walk), we asked the concierge and they suggested we wait until Sunday night. We took his suggestion and went around 7:30 pm on Sunday and although already very busy, we had only a few minute wait. Not exactly knowing what to order, I went back up front to see what others were eating and what looked good. Our best choices were 1 Greek salad, chicken croquettes 2 each, calamari and some other items. The shrimp skewer was just ok, a steak item was good, but small. Don't bother ordering extra bread. Their own beer was reasonable. Dinner was around $35-40 US. We had so much fun, we went back the next night and also shared 1 Spanish omelet along with other tapas."
4252,31-07-2013 ,5.0,"Of the many tapas bars we could have visited, the reviews pointed us here and we weren't disappointed. We ate unusually early for us and Barcelona (6pm) so no queues. The cod filled pepper and the Spanish omelette were stars of the meal, along with the buzzy atmosphere. When we left (still early) there were already queues, but having eaten there we could see why. For a couple or a lone traveller the bar stools facing the food counters would be a great option, lots of wonderful good to admire and in the heart of the action. The bill was a pleasant surprise, 3 people, 5 plates, 2 deserts, 2 coffees plus drinks....around €50"
4253,31-07-2013 ,4.0,The staff here were very helpful to talk you through the specials menu (which was not in English) and were very prompt with the service. The food was delicious and I am still dreaming about the fried squid. The prices were very reasonable and we came back here twice during our stay. I would definitely recommend it.
4254,30-07-2013 ,5.0,"This is a small intimate restaurant with tons of tapas to choose from. Try the cod stuffed red peppers, OMG, so delicious we ordered a second order. The shrimp done several ways does not disappoint. We ordered a few of the tapas of the day as well as the ones on display. Ate outside on a beautiful evening, the service is excellent as is the wine. You gotta try this one!!"
4255,29-07-2013 ,5.0,"This place is more than a restaurant, it's an experience in its self. Don't be scared to queue for a table. Afterall when in Spain you can have dinner at any time. The food is splendid, the service is great even if it looks chaotic, they know what they are doing. We had dinner there 3 nights in a row. I would highly recommend this place"
4256,28-07-2013 ,4.0,"The food is delicious, staff very friendly and helpful, but... The organization is not so good, you have to wait for at least 45 minutes to get the chance to sit down. You can not book a table either."
4257,27-07-2013 ,4.0,"This is a very popular restaurant. We picked up a tip from a review on trip advisor to arrive before 7.30, which was a good idea since we were a party of 7. The service was good, although communication at times in english was difficult so we did not always receive the amount of food we thought we had ordered. However the food is simply delicious and huge variety. The was a good buzz in the restaurant and it was very enjoyable. I would definitely go back."
4258,27-07-2013 ,5.0,"Very good tapas & really nice atmosphere, a meeting point for Barcelona citizens and visitors. Crowded all the times but everybody looked happy! Tip: if you don't want to wait hours and hours try to reserve a table before your visit."
4259,26-07-2013 ,5.0,"This was by far the best food we ate in Barcelona. A big tip is to arrive before 7:30 to reduce the wait. We arrived as a party of 6 at 7:15 and only had to wait 10 mins. Order the authentic Spanish dishes and you will not be disappointed. For us the standout dishes were the manchego cheese, small fried fishes (sardines), pimientos de padron and chorizo. But every dish was excellent including olives, camabert, prawns and patatas bravas. The deserts were a little bit lacklustre. Service was excellent the first night and so-so the second night we went. In summary, arrive at 7:00, order Spanish dishes and skip desert."
4260,25-07-2013 ,1.0,"Food is not up to par, and frankly neither is the service. Calamari was soggy, shrimp weren't cleaned properly (intestine still in), patatas brava drenched in horrid white sauce. Never again."
4261,25-07-2013 ,5.0,We came a bit early so we were lucky to be seated right away. When we left there was a considerable number of people waiting. But even if we had had to wait it would have been worth it. I think this is the best tapasrestaurant in Barcelona and certainly among the best I have seen in Spain. The menu is very creative. Despite the cost it is easy to order way to much. The Tapas come in sizeable portions and we ended up not being able to ingest more than half what was ordered. Every bit however was delicious. In Barcelona there are so many amazing restaurants but this is the place to go more than a few times to experience that whole menu.
